"city","city_ascii","state_id","state_name","county_name"
"Boones Mill","Boones Mill","VA","Virginia","Franklin"
"Comfort","Comfort","WV","West Virginia","Boone"
"Riverton","Riverton","MN","Minnesota","Crow Wing"
"Airport Road Addition","Airport Road Addition","TX","Texas","Brooks"
"Crossnore","Crossnore","NC","North Carolina","Avery"
"Miller City","Miller City","OH","Ohio","Putnam"
"Northwood","Northwood","PA","Pennsylvania","Blair"
"Glen Ferris","Glen Ferris","WV","West Virginia","Fayette"
"Midland","Midland","SD","South Dakota","Haakon"
"Bentley","Bentley","IA","Iowa","Pottawattamie"
"Washingtonville","Washingtonville","PA","Pennsylvania","Montour"
"Cassoday","Cassoday","KS","Kansas","Butler"
"Greenville","Greenville","OK","Oklahoma","Love"
"Plainville","Plainville","OH","Ohio","Hamilton"
"Stark City","Stark City","MO","Missouri","Newton"
"Orient","Orient","OH","Ohio","Pickaway"
"Blue","Blue","OK","Oklahoma","Bryan"
"Chaparrito","Chaparrito","TX","Texas","Starr"
"Garfield","Garfield","KS","Kansas","Pawnee"
"Garden City","Garden City","IA","Iowa","Hardin"
"Venango","Venango","NE","Nebraska","Perkins"
"Fountain Hill","Fountain Hill","AR","Arkansas","Ashley"
"Stella","Stella","NE","Nebraska","Richardson"
"Denton","Denton","KS","Kansas","Doniphan"
"Sedgewickville","Sedgewickville","MO","Missouri","Bollinger"
"Breckenridge","Breckenridge","OK","Oklahoma","Garfield"
"Burlington","Burlington","OK","Oklahoma","Alfalfa"
"Winger","Winger","MN","Minnesota","Polk"
"Scotsdale","Scotsdale","MO","Missouri","Jefferson"
"Meta","Meta","MO","Missouri","Osage"
"Little Browning","Little Browning","MT","Montana","Glacier"
"Morgan Heights","Morgan Heights","CO","Colorado","Morgan"
"Roosevelt","Roosevelt","WA","Washington","Klickitat"
"Abeytas","Abeytas","NM","New Mexico","Socorro"
"Pickering","Pickering","MO","Missouri","Nodaway"
"Jerseytown","Jerseytown","PA","Pennsylvania","Columbia"
"Turin","Turin","IA","Iowa","Monona"
"East Peru","East Peru","IA","Iowa","Madison"
"Morland","Morland","KS","Kansas","Graham"
"Litchfield","Litchfield","CA","California","Lassen"
"Iron City","Iron City","TN","Tennessee","Lawrence"
"Barrytown","Barrytown","NY","New York","Dutchess"
"Morrowville","Morrowville","KS","Kansas","Washington"
"Menifee","Menifee","AR","Arkansas","Conway"
"Minto","Minto","AK","Alaska","Yukon-Koyukuk"
"Moonshine","Moonshine","LA","Louisiana","St. James"
"Elsie","Elsie","NE","Nebraska","Perkins"
"Erhard","Erhard","MN","Minnesota","Otter Tail"
"Stockett","Stockett","MT","Montana","Cascade"
"Paradise Valley","Paradise Valley","NV","Nevada","Humboldt"
"Algiers","Algiers","VT","Vermont","Windham"
"Rowan","Rowan","IA","Iowa","Wright"
"Mount Briar","Mount Briar","MD","Maryland","Washington"
"Burr Oak","Burr Oak","KS","Kansas","Jewell"
"Harbor View","Harbor View","OH","Ohio","Lucas"
"Walnut Hill","Walnut Hill","IL","Illinois","Marion"
"Slabtown","Slabtown","PA","Pennsylvania","Columbia"
"Port Graham","Port Graham","AK","Alaska","Kenai Peninsula"
"Boys Ranch","Boys Ranch","TX","Texas","Oldham"
"Naper","Naper","NE","Nebraska","Boyd"
"Randolph","Randolph","TN","Tennessee","Tipton"
"Baxter","Baxter","WV","West Virginia","Marion"
"Salem","Salem","SC","South Carolina","Oconee"
"Atwood","Atwood","PA","Pennsylvania","Armstrong"
"Mount Olive","Mount Olive","AR","Arkansas","Izard"
"Trout","Trout","LA","Louisiana","LaSalle"
"Frankfort Springs","Frankfort Springs","PA","Pennsylvania","Beaver"
"Rodessa","Rodessa","LA","Louisiana","Caddo"
"Cape May Point","Cape May Point","NJ","New Jersey","Cape May"
"Keensburg","Keensburg","IL","Illinois","Wabash"
"Lewis","Lewis","WI","Wisconsin","Polk"
"Wildorado","Wildorado","TX","Texas","Oldham"
"New Grand Chain","New Grand Chain","IL","Illinois","Pulaski"
"Hazel","Hazel","SD","South Dakota","Hamlin"
"Middle Village","Middle Village","WI","Wisconsin","Menominee"
"Fort Greely","Fort Greely","AK","Alaska","Southeast Fairbanks"
"White Oak","White Oak","MO","Missouri","Dunklin"
"Toxey","Toxey","AL","Alabama","Choctaw"
"Bodcaw","Bodcaw","AR","Arkansas","Nevada"
"Woodward","Woodward","PA","Pennsylvania","Centre"
"Dola","Dola","OH","Ohio","Hardin"
"Anon Raices","Anon Raices","PR","Puerto Rico","Ponce"
"Prairie View","Prairie View","KS","Kansas","Phillips"
"Duane Lake","Duane Lake","NY","New York","Schenectady"
"Shevlin","Shevlin","MN","Minnesota","Clearwater"
"Packwaukee","Packwaukee","WI","Wisconsin","Marquette"
"Vilas","Vilas","CO","Colorado","Baca"
"Taylor Ridge","Taylor Ridge","IL","Illinois","Rock Island"
"Boaz","Boaz","WI","Wisconsin","Richland"
"Fisher","Fisher","AR","Arkansas","Poinsett"
"Knox City","Knox City","MO","Missouri","Knox"
"Starr","Starr","SC","South Carolina","Anderson"
"Central City","Central City","SD","South Dakota","Lawrence"
"Box Elder","Box Elder","MT","Montana","Hill"
"Conchas Dam","Conchas Dam","NM","New Mexico","San Miguel"
"Virgilina","Virgilina","VA","Virginia","Halifax"
"Port Royal","Port Royal","VA","Virginia","Caroline"
"Vickery","Vickery","OH","Ohio","Sandusky"
"Navarino","Navarino","WI","Wisconsin","Shawano"
"Zoar","Zoar","WI","Wisconsin","Menominee"
"Arbovale","Arbovale","WV","West Virginia","Pocahontas"
"Montaqua","Montaqua","MT","Montana","Carbon"
"Zena","Zena","OK","Oklahoma","Delaware"
"Collins","Collins","AR","Arkansas","Drew"
"Dorseyville","Dorseyville","LA","Louisiana","Iberville"
"Hays","Hays","TX","Texas","Hays"
"Mentor","Mentor","MN","Minnesota","Polk"
"Ruskin","Ruskin","NE","Nebraska","Nuckolls"
"Lewisville","Lewisville","OH","Ohio","Monroe"
"Spiritwood Lake","Spiritwood Lake","ND","North Dakota","Stutsman"
"Emerald","Emerald","WI","Wisconsin","St. Croix"
"Dana","Dana","IL","Illinois","LaSalle"
"Tatums","Tatums","OK","Oklahoma","Carter"
"Horntown","Horntown","OK","Oklahoma","Hughes"
"Tiawah","Tiawah","OK","Oklahoma","Rogers"
"Virginia City","Virginia City","MT","Montana","Madison"
"Ackworth","Ackworth","IA","Iowa","Warren"
"Danvers","Danvers","MN","Minnesota","Swift"
"Bogus Hill","Bogus Hill","CT","Connecticut","Fairfield"
"Flournoy","Flournoy","CA","California","Tehama"
"Monroe","Monroe","OK","Oklahoma","Le Flore"
"Metaline","Metaline","WA","Washington","Pend Oreille"
"Bonanza Mountain Estates","Bonanza Mountain Estates","CO","Colorado","Boulder"
"Hillsboro","Hillsboro","IA","Iowa","Henry"
"Crabtree","Crabtree","PA","Pennsylvania","Westmoreland"
"Leeds Point","Leeds Point","NJ","New Jersey","Atlantic"
"Inman","Inman","NE","Nebraska","Holt"
"Igo","Igo","CA","California","Shasta"
"Mill Run","Mill Run","PA","Pennsylvania","Blair"
"Kennan","Kennan","WI","Wisconsin","Price"
"Camp Three","Camp Three","MT","Montana","Musselshell"
"Elizabeth","Elizabeth","MN","Minnesota","Otter Tail"
"Canova","Canova","SD","South Dakota","Miner"
"Christine","Christine","ND","North Dakota","Richland"
"Bieber","Bieber","CA","California","Lassen"
"Dorchester","Dorchester","IL","Illinois","Macoupin"
"Atmautluak","Atmautluak","AK","Alaska","Bethel"
"Cecil","Cecil","OH","Ohio","Paulding"
"Etowah","Etowah","OK","Oklahoma","Cleveland"
"Murtaugh","Murtaugh","ID","Idaho","Twin Falls"
"Okahumpka","Okahumpka","FL","Florida","Lake"
"Reasnor","Reasnor","IA","Iowa","Jasper"
"Woodstock","Woodstock","MN","Minnesota","Pipestone"
"Burnt Prairie","Burnt Prairie","IL","Illinois","White"
"Nathrop","Nathrop","CO","Colorado","Chaffee"
"Kossuth","Kossuth","MS","Mississippi","Alcorn"
"Jackson Lake","Jackson Lake","CO","Colorado","Morgan"
"Bainville","Bainville","MT","Montana","Roosevelt"
"Avon","Avon","MT","Montana","Powell"
"Greenwich","Greenwich","NJ","New Jersey","Cumberland"
"Vaiva Vo","Vaiva Vo","AZ","Arizona","Pinal"
"Disney","Disney","OK","Oklahoma","Mayes"
"Candlewood Lake Club","Candlewood Lake Club","CT","Connecticut","Litchfield"
"Cheshire","Cheshire","OH","Ohio","Gallia"
"Alpha","Alpha","MN","Minnesota","Jackson"
"High Forest","High Forest","MN","Minnesota","Olmsted"
"Buffalo","Buffalo","ND","North Dakota","Cass"
"Sierra City","Sierra City","CA","California","Sierra"
"Norris","Norris","SD","South Dakota","Mellette"
"Alba","Alba","PA","Pennsylvania","Bradford"
"Deering","Deering","ND","North Dakota","McHenry"
"Isabel","Isabel","KS","Kansas","Barber"
"Woodlawn Park","Woodlawn Park","OK","Oklahoma","Oklahoma"
"Medanales","Medanales","NM","New Mexico","Rio Arriba"
"El Quiote","El Quiote","TX","Texas","Starr"
"Gattman","Gattman","MS","Mississippi","Monroe"
"Airport Heights","Airport Heights","TX","Texas","Starr"
"Shumway","Shumway","AZ","Arizona","Navajo"
"Briartown","Briartown","OK","Oklahoma","Muskogee"
"Minidoka","Minidoka","ID","Idaho","Minidoka"
"Homestead","Homestead","MO","Missouri","Ray"
"Adrian","Adrian","WV","West Virginia","Upshur"
"Cataract","Cataract","WI","Wisconsin","Monroe"
"Peoa","Peoa","UT","Utah","Summit"
"Aquilla","Aquilla","TX","Texas","Hill"
"Linwood","Linwood","NE","Nebraska","Butler"
"Briggsdale","Briggsdale","CO","Colorado","Weld"
"Roseville","Roseville","PA","Pennsylvania","Tioga"
"Sorrento","Sorrento","FL","Florida","Lake"
"Palco","Palco","KS","Kansas","Rooks"
"Deer Creek","Deer Creek","AZ","Arizona","Gila"
"Big Falls","Big Falls","WI","Wisconsin","Waupaca"
"Drysdale","Drysdale","AZ","Arizona","Yuma"
"Concord","Concord","IL","Illinois","Morgan"
"Register","Register","GA","Georgia","Bulloch"
"Belspring","Belspring","VA","Virginia","Pulaski"
"Skelp","Skelp","PA","Pennsylvania","Blair"
"Tampa","Tampa","KS","Kansas","Marion"
"McKeansburg","McKeansburg","PA","Pennsylvania","Schuylkill"
"Moorland","Moorland","IA","Iowa","Webster"
"Hastings","Hastings","IA","Iowa","Mills"
"Hettick","Hettick","IL","Illinois","Macoupin"
"Callensburg","Callensburg","PA","Pennsylvania","Clarion"
"Dawson","Dawson","IA","Iowa","Dallas"
"Queets","Queets","WA","Washington","Grays Harbor"
"Grand Cane","Grand Cane","LA","Louisiana","De Soto"
"Nightmute","Nightmute","AK","Alaska","Bethel"
"Donald","Donald","WA","Washington","Yakima"
"Lexington","Lexington","OR","Oregon","Morrow"
"Cearfoss","Cearfoss","MD","Maryland","Washington"
"Lund","Lund","NV","Nevada","White Pine"
"Madison","Madison","MD","Maryland","Dorchester"
"Jameson","Jameson","MO","Missouri","Daviess"
"Woodland","Woodland","MS","Mississippi","Chickasaw"
"Beaver Valley","Beaver Valley","AZ","Arizona","Gila"
"Sellers","Sellers","SC","South Carolina","Marion"
"Bowdon","Bowdon","ND","North Dakota","Wells"
"Ollie","Ollie","IA","Iowa","Keokuk"
"Franklin","Franklin","AR","Arkansas","Izard"
"Coal Center","Coal Center","PA","Pennsylvania","Washington"
"Napeague","Napeague","NY","New York","Suffolk"
"Robeson Extension","Robeson Extension","PA","Pennsylvania","Blair"
"Hardwick","Hardwick","CA","California","Kings"
"Cool","Cool","TX","Texas","Parker"
"Oak Hills","Oak Hills","IA","Iowa","Des Moines"
"Gu-Win","Gu-Win","AL","Alabama","Marion"
"Snelling","Snelling","CA","California","Merced"
"Milton","Milton","NC","North Carolina","Caswell"
"Wainwright","Wainwright","OK","Oklahoma","Muskogee"
"Belleview","Belleview","KY","Kentucky","Boone"
"Broadwell","Broadwell","IL","Illinois","Logan"
"Hyannis","Hyannis","NE","Nebraska","Grant"
"Lebanon","Lebanon","WI","Wisconsin","Dodge"
"Grasston","Grasston","MN","Minnesota","Kanabec"
"Markham","Markham","WA","Washington","Grays Harbor"
"Iron Post","Iron Post","OK","Oklahoma","Mayes"
"Alexandria","Alexandria","MO","Missouri","Clark"
"Geddes","Geddes","SD","South Dakota","Charles Mix"
"Tupman","Tupman","CA","California","Kern"
"Livingston","Livingston","SC","South Carolina","Orangeburg"
"Connelsville","Connelsville","MO","Missouri","Adair"
"Munden","Munden","KS","Kansas","Republic"
"Moore Station","Moore Station","TX","Texas","Henderson"
"Cheney","Cheney","NE","Nebraska","Lancaster"
"Farmington","Farmington","CA","California","San Joaquin"
"Barnes City","Barnes City","IA","Iowa","Mahaska"
"Roosevelt","Roosevelt","MN","Minnesota","Roseau"
"Silverstreet","Silverstreet","SC","South Carolina","Newberry"
"Warthen","Warthen","GA","Georgia","Washington"
"Gantt","Gantt","AL","Alabama","Covington"
"Harding","Harding","MN","Minnesota","Morrison"
"Harrisville","Harrisville","OH","Ohio","Harrison"
"Du Pont","Du Pont","GA","Georgia","Clinch"
"Mason City","Mason City","NE","Nebraska","Custer"
"Kingdom City","Kingdom City","MO","Missouri","Callaway"
"Walterhill","Walterhill","TN","Tennessee","Rutherford"
"Lansing","Lansing","MN","Minnesota","Mower"
"Upland","Upland","NE","Nebraska","Franklin"
"Monument","Monument","NM","New Mexico","Lea"
"Vallecito","Vallecito","CA","California","Calaveras"
"Christie","Christie","OK","Oklahoma","Adair"
"Starrucca","Starrucca","PA","Pennsylvania","Wayne"
"Pensacola","Pensacola","OK","Oklahoma","Mayes"
"Falcon","Falcon","MS","Mississippi","Quitman"
"Judyville","Judyville","IN","Indiana","Warren"
"Schubert","Schubert","PA","Pennsylvania","Berks"
"Cliff","Cliff","NM","New Mexico","Grant"
"Mount Croghan","Mount Croghan","SC","South Carolina","Chesterfield"
"Lisbon","Lisbon","FL","Florida","Lake"
"Hartsburg","Hartsburg","MO","Missouri","Boone"
"Black Sands","Black Sands","HI","Hawaii","Hawaii"
"Atkinson Mills","Atkinson Mills","PA","Pennsylvania","Mifflin"
"East Pleasant View","East Pleasant View","CO","Colorado","Jefferson"
"Brutus","Brutus","MI","Michigan","Emmet"
"Chester","Chester","IA","Iowa","Howard"
"Mill Spring","Mill Spring","MO","Missouri","Wayne"
"Braddyville","Braddyville","IA","Iowa","Page"
"Braman","Braman","OK","Oklahoma","Kay"
"Davey","Davey","NE","Nebraska","Lancaster"
"Dodson","Dodson","MT","Montana","Phillips"
"Nunam Iqua","Nunam Iqua","AK","Alaska","Kusilvak"
"Cape Meares","Cape Meares","OR","Oregon","Tillamook"
"Paige","Paige","TX","Texas","Bastrop"
"Republic","Republic","KS","Kansas","Republic"
"Pinion Pines","Pinion Pines","AZ","Arizona","Mohave"
"Godwin","Godwin","NC","North Carolina","Cumberland"
"Palmer","Palmer","IA","Iowa","Pocahontas"
"Almont","Almont","ND","North Dakota","Morton"
"Mount Vision","Mount Vision","NY","New York","Otsego"
"Cibola","Cibola","AZ","Arizona","La Paz"
"Delco","Delco","NC","North Carolina","Columbus"
"Fredericksburg","Fredericksburg","PA","Pennsylvania","Blair"
"Louise","Louise","MS","Mississippi","Humphreys"
"Belden","Belden","NE","Nebraska","Cedar"
"Packwood","Packwood","WA","Washington","Lewis"
"Schell City","Schell City","MO","Missouri","Vernon"
"White Cloud","White Cloud","KS","Kansas","Doniphan"
"Rockville","Rockville","NE","Nebraska","Sherman"
"Banner","Banner","IL","Illinois","Fulton"
"Palmersville","Palmersville","TN","Tennessee","Weakley"
"Edmund","Edmund","WI","Wisconsin","Iowa"
"Pyote","Pyote","TX","Texas","Ward"
"Adona","Adona","AR","Arkansas","Perry"
"Powhatan","Powhatan","AR","Arkansas","Lawrence"
"Mainville","Mainville","PA","Pennsylvania","Columbia"
"Aplin","Aplin","AR","Arkansas","Perry"
"Martha","Martha","OK","Oklahoma","Jackson"
"Eldridge","Eldridge","AL","Alabama","Walker"
"Kingston","Kingston","AR","Arkansas","Madison"
"Gillisonville","Gillisonville","SC","South Carolina","Jasper"
"Garten","Garten","WV","West Virginia","Fayette"
"Bluewater","Bluewater","CA","California","San Bernardino"
"Meacham","Meacham","OR","Oregon","Umatilla"
"Malmo","Malmo","NE","Nebraska","Saunders"
"Littleton","Littleton","WV","West Virginia","Wetzel"
"Ferdinand","Ferdinand","ID","Idaho","Idaho"
"Maysville","Maysville","CO","Colorado","Chaffee"
"Ellison Bay","Ellison Bay","WI","Wisconsin","Door"
"Hard Rock","Hard Rock","AZ","Arizona","Navajo"
"Keswick","Keswick","CA","California","Shasta"
"Yoder","Yoder","KS","Kansas","Reno"
"Monomoscoy Island","Monomoscoy Island","MA","Massachusetts","Barnstable"
"Mendota","Mendota","MN","Minnesota","Dakota"
"Woodford","Woodford","SC","South Carolina","Orangeburg"
"Grandin","Grandin","ND","North Dakota","Cass"
"Odin","Odin","MN","Minnesota","Watonwan"
"Mitchellville","Mitchellville","TN","Tennessee","Sumner"
"Alton","Alton","KS","Kansas","Osborne"
"Enville","Enville","TN","Tennessee","Chester"
"Partridge","Partridge","KS","Kansas","Reno"
"Craig","Craig","NE","Nebraska","Burt"
"Lonepine","Lonepine","MT","Montana","Sanders"
"Gakona","Gakona","AK","Alaska","Copper River"
"Elkton","Elkton","OR","Oregon","Douglas"
"Sail Harbor","Sail Harbor","CT","Connecticut","Fairfield"
"Union Dale","Union Dale","PA","Pennsylvania","Susquehanna"
"Jersey","Jersey","GA","Georgia","Walton"
"Raywick","Raywick","KY","Kentucky","Marion"
"Osnabrock","Osnabrock","ND","North Dakota","Cavalier"
"Eagle Creek","Eagle Creek","PA","Pennsylvania","Centre"
"Mount Erie","Mount Erie","IL","Illinois","Wayne"
"Gomer","Gomer","OH","Ohio","Allen"
"Waggoner","Waggoner","IL","Illinois","Montgomery"
"Clare","Clare","IA","Iowa","Webster"
"Herminie","Herminie","PA","Pennsylvania","Westmoreland"
"Tony","Tony","WI","Wisconsin","Rusk"
"Garrett","Garrett","IL","Illinois","Douglas"
"Frankfort","Frankfort","SD","South Dakota","Spink"
"Onycha","Onycha","AL","Alabama","Covington"
"Pine Island","Pine Island","FL","Florida","Hernando"
"Orrville","Orrville","AL","Alabama","Dallas"
"Imlay","Imlay","NV","Nevada","Pershing"
"Connerville","Connerville","OK","Oklahoma","Johnston"
"Bradley","Bradley","SC","South Carolina","Greenwood"
"Alvordton","Alvordton","OH","Ohio","Williams"
"Sheldon","Sheldon","ND","North Dakota","Ransom"
"Platter","Platter","OK","Oklahoma","Bryan"
"Quinwood","Quinwood","WV","West Virginia","Greenbrier"
"Rohrsburg","Rohrsburg","PA","Pennsylvania","Columbia"
"Bremen","Bremen","KS","Kansas","Marshall"
"Encantado","Encantado","NM","New Mexico","Santa Fe"
"Crowheart","Crowheart","WY","Wyoming","Fremont"
"Sharon","Sharon","KS","Kansas","Barber"
"Sparks","Sparks","OK","Oklahoma","Lincoln"
"Segundo","Segundo","CO","Colorado","Las Animas"
"Forksville","Forksville","PA","Pennsylvania","Sullivan"
"Federal Dam","Federal Dam","MN","Minnesota","Cass"
"Hills and Dales","Hills and Dales","KY","Kentucky","Jefferson"
"Campus","Campus","IL","Illinois","Livingston"
"Rutland","Rutland","IA","Iowa","Humboldt"
"Allentown","Allentown","GA","Georgia","Wilkinson"
"Kell","Kell","IL","Illinois","Marion"
"Allens Grove","Allens Grove","WI","Wisconsin","Walworth"
"St. Lucas","St. Lucas","IA","Iowa","Fayette"
"Layton","Layton","FL","Florida","Monroe"
"Sycamore","Sycamore","KY","Kentucky","Jefferson"
"Bernard","Bernard","IA","Iowa","Dubuque"
"Blockton","Blockton","IA","Iowa","Taylor"
"Wolverton","Wolverton","MN","Minnesota","Wilkin"
"Richland","Richland","SD","South Dakota","Union"
"Hurley","Hurley","MO","Missouri","Stone"
"Wyeville","Wyeville","WI","Wisconsin","Monroe"
"Aripeka","Aripeka","FL","Florida","Pasco"
"Bendena","Bendena","KS","Kansas","Doniphan"
"Matthews","Matthews","GA","Georgia","Jefferson"
"Kenny Lake","Kenny Lake","AK","Alaska","Copper River"
"Larrabee","Larrabee","IA","Iowa","Cherokee"
"Frystown","Frystown","PA","Pennsylvania","Berks"
"Gilmanton","Gilmanton","WI","Wisconsin","Buffalo"
"Lyndon","Lyndon","VT","Vermont","Caledonia"
"Haystack","Haystack","NM","New Mexico","McKinley"
"Lauderdale","Lauderdale","MS","Mississippi","Lauderdale"
"Westphalia","Westphalia","KS","Kansas","Anderson"
"Clarks Mills","Clarks Mills","WI","Wisconsin","Manitowoc"
"Dodson","Dodson","TX","Texas","Collingsworth"
"Seven Hills","Seven Hills","CO","Colorado","Boulder"
"Franklin","Franklin","IA","Iowa","Lee"
"Mapleview","Mapleview","MN","Minnesota","Mower"
"Eunola","Eunola","AL","Alabama","Geneva"
"Frontier","Frontier","ND","North Dakota","Cass"
"Williston","Williston","MD","Maryland","Caroline"
"Rollins","Rollins","MT","Montana","Lake"
"Pocasset","Pocasset","OK","Oklahoma","Grady"
"Nelson","Nelson","MO","Missouri","Saline"
"Hebo","Hebo","OR","Oregon","Tillamook"
"Methow","Methow","WA","Washington","Okanogan"
"Centralia","Centralia","IA","Iowa","Dubuque"
"Alden","Alden","KS","Kansas","Rice"
"Kenton Vale","Kenton Vale","KY","Kentucky","Kenton"
"Rochester","Rochester","OH","Ohio","Lorain"
